Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
CA-2021-103380,2021-11-21,2021-11-25,Standard Class,BF-11005,TEC-PH-10004165,659.976,3,0.2,49.4982
CA-2019-116092,2019-02-15,2019-02-18,Second Class,JM-16195,OFF-PA-10004285,13.36,2,0,6.4128
CA-2019-116092,2019-02-15,2019-02-18,Second Class,JM-16195,OFF-BI-10001628,41.72,5,0.2,13.0375
CA-2019-116092,2019-02-15,2019-02-18,Second Class,JM-16195,OFF-BI-10000546,11.52,5,0.2,4.176
CA-2019-116092,2019-02-15,2019-02-18,Second Class,JM-16195,OFF-AP-10001391,541.44,6,0,157.0176
CA-2019-116092,2019-02-15,2019-02-18,Second Class,JM-16195,OFF-PA-10000477,19.44,3,0,9.3312
CA-2020-117849,2020-04-15,2020-04-17,Second Class,JK-16120,OFF-PA-10004327,143.7,3,0,68.976
CA-2019-169201,2019-09-28,2019-10-01,First Class,HG-14965,OFF-AP-10000696,43.26,3,0,14.2758
CA-2019-169201,2019-09-28,2019-10-01,First Class,HG-14965,OFF-AP-10002082,43.56,2,0,15.246
CA-2020-164091,2020-09-17,2020-09-22,Standard Class,LA-16780,TEC-PH-10001944,437.85,3,0,131.355
CA-2020-164091,2020-09-17,2020-09-22,Standard Class,LA-16780,FUR-FU-10004952,109.48,2,0,33.9388
CA-2021-105214,2021-06-16,2021-06-19,First Class,TS-21610,FUR-CH-10000015,1212.96,7,0.2,90.972
CA-2021-105214,2021-06-16,2021-06-19,First Class,TS-21610,OFF-PA-10001776,18.54,2,0,8.7138
CA-2019-117611,2019-11-08,2019-11-10,Second Class,MZ-17335,OFF-FA-10002280,5,1,0,2.4
CA-2019-117611,2019-11-08,2019-11-10,Second Class,MZ-17335,TEC-AC-10002049,371.97,3,0,66.9546
US-2019-137960,2019-12-18,2019-12-18,Same Day,MW-18220,TEC-AC-10002253,166.24,1,0,24.936
CA-2021-122994,2021-02-06,2021-02-09,First Class,MV-17485,FUR-BO-10004015,359.97,3,0,79.1934
CA-2020-131065,2020-11-14,2020-11-16,Second Class,AA-10375,TEC-AC-10004145,499.98,2,0,114.9954
CA-2020-131065,2020-11-14,2020-11-16,Second Class,AA-10375,OFF-PA-10002479,5.28,1,0,2.376
CA-2020-131065,2020-11-14,2020-11-16,Second Class,AA-10375,OFF-BI-10004970,8.26,2,0,3.8822
CA-2021-149146,2021-10-12,2021-10-12,Same Day,SM-20320,OFF-PA-10003919,7.968,2,0.2,2.6892
CA-2021-137470,2021-09-17,2021-09-17,Same Day,TP-21415,OFF-PA-10002001,12.96,2,0,6.3504
CA-2021-105480,2021-12-20,2021-12-26,Standard Class,DK-13225,OFF-PA-10002787,6.48,1,0,3.1104
CA-2021-105480,2021-12-20,2021-12-26,Standard Class,DK-13225,OFF-BI-10003291,6.984,1,0.2,2.3571
CA-2021-164917,2021-12-02,2021-12-07,Standard Class,MK-17905,OFF-AR-10004344,47.96,5,0.2,4.1965
CA-2019-102036,2019-09-21,2019-09-27,Standard Class,CS-12130,OFF-ST-10003123,199.74,6,0,47.9376
CA-2019-142944,2019-03-06,2019-03-11,Standard Class,JL-15850,FUR-FU-10000308,435.26,7,0,95.7572
CA-2019-142944,2019-03-06,2019-03-11,Standard Class,JL-15850,TEC-CO-10003763,1119.984,2,0.2,377.9946
CA-2018-157882,2018-10-03,2018-10-08,Second Class,AR-10405,FUR-TA-10001866,143.432,1,0.2,3.5858
CA-2018-157882,2018-10-03,2018-10-08,Second Class,AR-10405,FUR-CH-10002774,122.352,3,0.2,13.7646
CA-2018-104283,2018-06-27,2018-07-01,Standard Class,LM-17065,OFF-ST-10004337,306.2,5,0,0
CA-2018-104283,2018-06-27,2018-07-01,Standard Class,LM-17065,FUR-TA-10001039,85.98,1,0,22.3548
CA-2018-104283,2018-06-27,2018-07-01,Standard Class,LM-17065,TEC-AC-10000109,223.96,4,0,53.7504
CA-2021-142622,2021-10-30,2021-11-02,First Class,JK-15625,FUR-CH-10003833,97.568,2,0.2,-6.098
CA-2021-142622,2021-10-30,2021-11-02,First Class,JK-15625,FUR-CH-10004289,614.272,8,0.2,-23.0352
CA-2021-142622,2021-10-30,2021-11-02,First Class,JK-15625,FUR-BO-10004467,199.98,2,0,37.9962
CA-2020-132143,2020-09-03,2020-09-05,First Class,FM-14215,OFF-PA-10002713,48.16,7,0,22.1536
CA-2019-153108,2019-03-05,2019-03-09,Standard Class,SF-20200,TEC-PH-10001552,23.92,2,0,6.6976
CA-2019-153108,2019-03-05,2019-03-09,Standard Class,SF-20200,OFF-AP-10002222,60.69,7,0,16.3863
CA-2020-112676,2020-05-05,2020-05-08,First Class,PJ-18835,OFF-PA-10003971,14.352,3,0.2,5.2026
CA-2021-165687,2021-11-17,2021-11-23,Standard Class,CS-12355,OFF-AP-10004036,35.04,2,0,12.264
US-2021-112928,2021-06-01,2021-06-05,Second Class,BB-10990,OFF-AP-10002287,17.48,5,0.2,1.311
CA-2021-143343,2021-06-10,2021-06-13,First Class,BW-11200,OFF-AR-10002375,16.4,5,0,4.756
CA-2021-115154,2021-01-08,2021-01-11,First Class,RS-19420,FUR-TA-10001950,892.98,2,0,80.3682
CA-2019-149342,2019-04-20,2019-04-25,Standard Class,TS-21160,TEC-PH-10001557,287.97,3,0,77.7519
CA-2019-149342,2019-04-20,2019-04-25,Standard Class,TS-21160,FUR-FU-10002937,595.38,6,0,297.69
CA-2019-149342,2019-04-20,2019-04-25,Standard Class,TS-21160,OFF-PA-10001166,12.96,2,0,6.2208
CA-2019-130995,2019-11-01,2019-11-06,Standard Class,QJ-19255,TEC-PH-10000347,4.95,1,0,1.3365
CA-2021-127929,2021-12-23,2021-12-27,Standard Class,FM-14215,FUR-FU-10003708,181.95,3,0,38.2095
CA-2019-113145,2019-11-01,2019-11-05,Standard Class,VD-21670,OFF-PA-10002659,13.52,4,0,6.2192
CA-2019-113145,2019-11-01,2019-11-05,Standard Class,VD-21670,FUR-FU-10000965,259.7,5,0,106.477
CA-2019-113145,2019-11-01,2019-11-05,Standard Class,VD-21670,TEC-PH-10001527,42.95,1,0,1.2885
CA-2019-113145,2019-11-01,2019-11-05,Standard Class,VD-21670,TEC-AC-10001838,1399.93,7,0,601.9699
CA-2019-113145,2019-11-01,2019-11-05,Standard Class,VD-21670,TEC-PH-10002597,503.96,4,0,125.99
CA-2018-162362,2018-11-14,2018-11-18,Standard Class,JL-15505,OFF-BI-10000756,12.72,3,0,6.36
CA-2018-162362,2018-11-14,2018-11-18,Standard Class,JL-15505,OFF-BI-10000546,11.52,4,0,5.6448
CA-2020-106558,2020-01-17,2020-01-21,Standard Class,DL-13495,TEC-AC-10001142,316,4,0,31.6
CA-2021-157931,2021-09-17,2021-09-22,Second Class,MO-17800,FUR-CH-10000785,723.92,4,0,188.2192
CA-2021-157931,2021-09-17,2021-09-22,Second Class,MO-17800,OFF-PA-10000474,106.32,3,0,49.9704
CA-2020-115574,2020-12-23,2020-12-24,First Class,BP-11185,FUR-BO-10003441,141.372,2,0.3,-14.1372
CA-2019-160794,2019-08-06,2019-08-08,First Class,MS-17980,OFF-PA-10004156,27.216,3,0.2,9.8658
CA-2021-116225,2021-11-05,2021-11-09,Standard Class,SV-20935,TEC-AC-10001432,390.75,5,0,171.93
US-2021-120418,2021-06-11,2021-06-12,First Class,BC-11125,FUR-CH-10001394,280.792,1,0.2,35.099
US-2021-120418,2021-06-11,2021-06-12,First Class,BC-11125,OFF-ST-10002370,68.448,4,0.2,7.7004
US-2021-120418,2021-06-11,2021-06-12,First Class,BC-11125,OFF-AR-10002956,88.04,5,0.2,6.603
US-2021-120418,2021-06-11,2021-06-12,First Class,BC-11125,OFF-AR-10001955,15.872,1,0.2,1.984
US-2021-120418,2021-06-11,2021-06-12,First Class,BC-11125,OFF-ST-10001809,215.592,3,0.2,-48.5082
CA-2021-122035,2021-07-20,2021-07-25,Standard Class,EM-13825,OFF-LA-10004093,14.62,2,0,6.8714
CA-2021-122035,2021-07-20,2021-07-25,Standard Class,EM-13825,OFF-AP-10002118,416.32,2,0,112.4064
CA-2021-122035,2021-07-20,2021-07-25,Standard Class,EM-13825,OFF-BI-10000404,43,5,0,20.21
CA-2021-122035,2021-07-20,2021-07-25,Standard Class,EM-13825,FUR-CH-10003833,182.94,3,0,27.441
CA-2021-122035,2021-07-20,2021-07-25,Standard Class,EM-13825,OFF-BI-10002072,60.83,7,0,30.415
CA-2021-122035,2021-07-20,2021-07-25,Standard Class,EM-13825,TEC-AC-10003095,389.97,3,0,132.5898
CA-2019-117828,2019-12-23,2019-12-26,First Class,BD-11500,OFF-AP-10001563,194.32,4,0,56.3528
CA-2021-165491,2021-03-20,2021-03-24,Standard Class,HW-14935,TEC-AC-10000358,265.93,7,0,63.8232
CA-2019-109470,2019-12-31,2020-01-03,Second Class,KC-16255,OFF-BI-10004492,94.74,3,0,44.5278
CA-2019-109470,2019-12-31,2020-01-03,Second Class,KC-16255,OFF-BI-10001072,60.64,4,0,27.8944
CA-2019-109470,2019-12-31,2020-01-03,Second Class,KC-16255,OFF-BI-10003707,76.3,5,0,38.15
CA-2019-109470,2019-12-31,2020-01-03,Second Class,KC-16255,OFF-BI-10000977,364.8,12,0,167.808
CA-2019-105102,2019-09-15,2019-09-19,Second Class,BM-11575,OFF-BI-10002082,79.872,3,0.2,29.952
CA-2019-105102,2019-09-15,2019-09-19,Second Class,BM-11575,FUR-BO-10004709,46.384,1,0.2,1.1596
CA-2019-105102,2019-09-15,2019-09-19,Second Class,BM-11575,OFF-PA-10002365,12.96,2,0,6.2208
CA-2021-138422,2021-09-23,2021-09-26,First Class,KN-16705,OFF-EN-10004147,14.352,3,0.2,5.2026
US-2019-147739,2019-12-25,2019-12-29,Standard Class,JD-16150,FUR-FU-10001468,547.136,4,0.2,-68.392
CA-2020-155187,2020-09-24,2020-09-26,Second Class,LA-16780,OFF-ST-10000642,41.96,2,0,2.9372
CA-2020-155187,2020-09-24,2020-09-26,Second Class,LA-16780,OFF-PA-10000380,41.7,5,0,20.85
CA-2021-169285,2021-03-21,2021-03-25,Standard Class,RW-19690,OFF-PA-10004071,277.4,5,0,133.152
CA-2021-169285,2021-03-21,2021-03-25,Standard Class,RW-19690,OFF-PA-10004971,5.78,1,0,2.8322
CA-2018-140886,2018-09-30,2018-10-04,Standard Class,KW-16570,OFF-AP-10000696,69.216,6,0.2,11.2476
CA-2021-152695,2021-12-10,2021-12-10,Same Day,CC-12220,OFF-EN-10004030,10.86,3,0,5.1042
CA-2021-152695,2021-12-10,2021-12-10,Same Day,CC-12220,OFF-AP-10000026,426.79,7,0,123.7691
CA-2018-110639,2018-08-23,2018-08-23,Same Day,RH-19495,OFF-PA-10003936,25.92,4,0,12.4416
CA-2018-110639,2018-08-23,2018-08-23,Same Day,RH-19495,OFF-PA-10004530,45.92,4,0,22.5008
CA-2018-121727,2018-08-19,2018-08-24,Standard Class,JK-15625,OFF-AR-10004930,10.72,2,0.2,1.742
CA-2020-137736,2020-11-10,2020-11-15,Standard Class,DC-13285,OFF-AR-10004999,41.86,7,0,10.465
US-2018-143231,2018-12-31,2019-01-03,First Class,GM-14455,FUR-FU-10002501,63.2,5,0,23.384
US-2018-143231,2018-12-31,2019-01-03,First Class,GM-14455,TEC-AC-10000358,113.97,3,0,27.3528
US-2018-155894,2018-07-26,2018-07-30,Second Class,CL-11890,OFF-ST-10004804,123.552,3,0.2,-29.3436
CA-2020-119025,2020-02-22,2020-02-28,Standard Class,PV-18985,OFF-AP-10001205,490.32,9,0,137.2896
CA-2020-159373,2020-03-13,2020-03-18,Standard Class,LT-17110,OFF-PA-10000659,70.08,5,0.2,24.528
CA-2020-159373,2020-03-13,2020-03-18,Standard Class,LT-17110,OFF-BI-10004141,1.272,2,0.8,-2.1624
CA-2020-159373,2020-03-13,2020-03-18,Standard Class,LT-17110,FUR-TA-10004619,557.585,5,0.3,0
CA-2021-109701,2021-12-02,2021-12-03,Same Day,AM-10360,OFF-BI-10004187,9.024,6,0.2,3.1584
CA-2021-109701,2021-12-02,2021-12-03,Same Day,AM-10360,OFF-BI-10000632,69.456,2,0.2,22.5732
CA-2021-109701,2021-12-02,2021-12-03,Same Day,AM-10360,OFF-PA-10003724,10.86,2,0,5.3214
CA-2021-109701,2021-12-02,2021-12-03,Same Day,AM-10360,OFF-AP-10002765,79.47,3,0,22.2516
CA-2021-109701,2021-12-02,2021-12-03,Same Day,AM-10360,OFF-AR-10001868,10.08,6,0,5.04
CA-2019-111514,2019-08-31,2019-09-02,First Class,SC-20260,FUR-BO-10002545,1552.831,7,0.15,200.9546
CA-2019-111514,2019-08-31,2019-09-02,First Class,SC-20260,OFF-BI-10002735,137.24,5,0.2,46.3185
CA-2019-111514,2019-08-31,2019-09-02,First Class,SC-20260,TEC-AC-10004864,36.51,1,0,15.6993
CA-2019-111514,2019-08-31,2019-09-02,First Class,SC-20260,TEC-MA-10000597,239.976,3,0.2,80.9919
US-2018-148838,2018-03-17,2018-03-21,Standard Class,CP-12340,FUR-TA-10003473,1579.746,7,0.4,-447.5947
US-2018-148838,2018-03-17,2018-03-21,Standard Class,CP-12340,FUR-TA-10001950,1071.576,4,0.4,-553.6476
US-2018-148838,2018-03-17,2018-03-21,Standard Class,CP-12340,FUR-TA-10004175,613.908,3,0.4,-122.7816
US-2018-148838,2018-03-17,2018-03-21,Standard Class,CP-12340,OFF-PA-10002960,34.86,7,0,16.3842
US-2018-148838,2018-03-17,2018-03-21,Standard Class,CP-12340,OFF-PA-10000919,155.04,4,0,75.9696
CA-2021-136497,2021-04-16,2021-04-20,Standard Class,RF-19840,OFF-BI-10001553,13.71,5,0.7,-10.054
US-2020-108637,2020-03-13,2020-03-18,Standard Class,AB-10060,FUR-FU-10004864,127.88,2,0,40.9216
US-2020-108637,2020-03-13,2020-03-18,Standard Class,AB-10060,OFF-AP-10004540,160.32,2,0,44.8896
US-2020-108637,2020-03-13,2020-03-18,Standard Class,AB-10060,OFF-BI-10004965,46,4,0,20.7
CA-2018-102295,2018-11-24,2018-11-26,Second Class,EH-13990,FUR-CH-10001714,120.712,1,0.2,-18.1068
CA-2021-123659,2021-02-10,2021-02-13,First Class,MN-17935,OFF-PA-10002464,23.12,4,0,11.3288
US-2020-129469,2020-09-23,2020-09-27,Standard Class,KL-16555,FUR-FU-10002298,532.704,6,0.2,-26.6352
US-2020-129469,2020-09-23,2020-09-27,Standard Class,KL-16555,OFF-AR-10000315,4.912,2,0.2,0.307
CA-2021-155152,2021-07-07,2021-07-09,Second Class,MP-17965,TEC-AC-10004353,252,4,0,93.24
CA-2020-159940,2020-07-07,2020-07-11,Second Class,BF-11020,FUR-FU-10004973,60.288,8,0.6,-27.1296
CA-2020-159940,2020-07-07,2020-07-11,Second Class,BF-11020,OFF-FA-10000936,2.632,1,0.2,0.8225
CA-2020-159940,2020-07-07,2020-07-11,Second Class,BF-11020,OFF-PA-10001609,23.688,9,0.2,7.6986
CA-2020-159940,2020-07-07,2020-07-11,Second Class,BF-11020,FUR-CH-10000785,253.372,2,0.3,-14.4784
CA-2021-119669,2021-01-24,2021-01-30,Standard Class,TP-21130,OFF-FA-10000053,5.67,3,0,0.1134
US-2018-164616,2018-08-19,2018-08-21,Second Class,MS-17770,OFF-BI-10001718,76.776,4,0.7,-58.8616
US-2018-164616,2018-08-19,2018-08-21,Second Class,MS-17770,OFF-SU-10004768,9.184,2,0.2,1.148
CA-2019-148628,2019-12-06,2019-12-11,Standard Class,KM-16375,OFF-PA-10003883,32.75,5,0,15.065
CA-2020-118052,2020-05-06,2020-05-10,Standard Class,BE-11455,OFF-FA-10004248,7.216,2,0.2,1.7138
CA-2020-118052,2020-05-06,2020-05-10,Standard Class,BE-11455,OFF-PA-10002581,49.568,2,0.2,15.49
CA-2020-118052,2020-05-06,2020-05-10,Standard Class,BE-11455,FUR-FU-10004848,54.712,7,0.2,11.6263
US-2021-117534,2021-03-25,2021-03-26,First Class,CV-12295,OFF-AP-10002403,176.04,4,0,45.7704
US-2021-117534,2021-03-25,2021-03-26,First Class,CV-12295,OFF-AR-10003087,16.02,9,0,4.4856
US-2021-117534,2021-03-25,2021-03-26,First Class,CV-12295,OFF-BI-10002026,185.92,4,0.2,62.748
US-2021-117534,2021-03-25,2021-03-26,First Class,CV-12295,TEC-PH-10000141,211.168,4,0.2,15.8376
US-2021-117534,2021-03-25,2021-03-26,First Class,CV-12295,TEC-CO-10000971,479.984,2,0.2,59.998
CA-2019-145065,2019-12-12,2019-12-15,First Class,DK-13375,OFF-FA-10001229,7.86,2,0,3.6156
CA-2019-145065,2019-12-12,2019-12-15,First Class,DK-13375,OFF-BI-10002437,24.448,2,0.2,8.8624
US-2019-127040,2019-12-06,2019-12-10,Standard Class,SG-20605,OFF-PA-10004255,6.48,1,0,3.1104
US-2019-127040,2019-12-06,2019-12-10,Standard Class,SG-20605,OFF-PA-10001184,41.86,7,0,20.5114
US-2019-127040,2019-12-06,2019-12-10,Standard Class,SG-20605,TEC-AC-10002637,1619.91,9,0,97.1946
US-2019-127040,2019-12-06,2019-12-10,Standard Class,SG-20605,FUR-FU-10002878,113.92,4,0,42.1504
CA-2020-128111,2020-03-17,2020-03-23,Standard Class,CS-12355,OFF-AR-10000588,39.68,2,0,10.3168
CA-2019-137897,2019-11-14,2019-11-19,Standard Class,PJ-18835,TEC-AC-10002217,37.6,2,0,2.256
CA-2019-137897,2019-11-14,2019-11-19,Standard Class,PJ-18835,TEC-AC-10001267,59.9,2,0,23.96
CA-2019-137897,2019-11-14,2019-11-19,Standard Class,PJ-18835,OFF-PA-10004041,37,5,0,16.65
CA-2021-169264,2021-08-14,2021-08-16,Second Class,NP-18700,OFF-LA-10001613,5.76,2,0,2.8224
CA-2021-169264,2021-08-14,2021-08-16,Second Class,NP-18700,OFF-AR-10000246,16.68,6,0,4.3368
CA-2021-147361,2021-09-09,2021-09-15,Standard Class,SB-20290,OFF-ST-10001809,628.81,7,0,12.5762
CA-2021-147361,2021-09-09,2021-09-15,Standard Class,SB-20290,OFF-ST-10002214,56.45,5,0,14.677
CA-2021-145877,2021-04-01,2021-04-04,Second Class,AS-10090,OFF-ST-10000649,94.2,6,0,23.55
CA-2021-145877,2021-04-01,2021-04-04,Second Class,AS-10090,OFF-EN-10001990,28.4,5,0,13.348
US-2020-110170,2020-09-27,2020-10-03,Standard Class,HM-14860,FUR-BO-10000780,956.6648,7,0.32,-225.0976
CA-2021-108574,2021-10-07,2021-10-11,Standard Class,MG-18145,TEC-AC-10002049,1115.91,9,0,200.8638
CA-2021-108574,2021-10-07,2021-10-11,Standard Class,MG-18145,TEC-PH-10003555,128.744,7,0.2,-28.9674
CA-2021-108574,2021-10-07,2021-10-11,Standard Class,MG-18145,TEC-PH-10000702,79.92,10,0.2,26.973
CA-2021-144589,2021-01-20,2021-01-25,Standard Class,TM-21010,OFF-AR-10003631,24.2,5,0,7.986
CA-2021-144589,2021-01-20,2021-01-25,Standard Class,TM-21010,TEC-PH-10003072,359.976,3,0.2,130.4913
CA-2021-155985,2021-03-23,2021-03-25,First Class,BE-11335,FUR-FU-10000758,211.84,8,0,76.2624
CA-2018-162684,2018-08-01,2018-08-06,Standard Class,AS-10630,OFF-FA-10000992,5.68,2,0.2,1.917
CA-2019-142041,2019-06-07,2019-06-09,Second Class,EM-13810,OFF-BI-10004187,7.52,5,0.2,2.632
CA-2018-151295,2018-11-12,2018-11-16,Standard Class,JA-15970,OFF-PA-10001947,11.96,2,0,5.8604
CA-2018-151295,2018-11-12,2018-11-16,Standard Class,JA-15970,FUR-TA-10002356,629.064,3,0.2,31.4532
CA-2020-156300,2020-12-29,2021-01-02,Standard Class,TB-21595,FUR-CH-10001714,754.45,5,0,60.356
CA-2019-146087,2019-07-06,2019-07-11,Standard Class,PP-18955,FUR-BO-10002824,301.96,2,0,60.392
CA-2021-168655,2021-10-12,2021-10-18,Standard Class,ML-18040,TEC-AC-10002842,595,5,0,95.2
CA-2021-168655,2021-10-12,2021-10-18,Standard Class,ML-18040,OFF-BI-10002082,79.872,3,0.2,29.952
CA-2020-107202,2020-05-21,2020-05-28,Standard Class,LC-16930,TEC-MA-10000112,2396.4,10,0.2,179.73
CA-2021-159597,2021-11-09,2021-11-14,Standard Class,MC-17590,OFF-ST-10002289,63.56,2,0,3.178
CA-2021-159597,2021-11-09,2021-11-14,Standard Class,MC-17590,TEC-AC-10004171,99.99,1,0,43.9956
CA-2020-155551,2020-04-18,2020-04-23,Standard Class,CR-12580,OFF-ST-10003656,230.376,3,0.2,-48.9549
CA-2020-155551,2020-04-18,2020-04-23,Standard Class,CR-12580,OFF-PA-10001560,9.664,2,0.2,3.2616
US-2021-147669,2021-12-25,2021-12-30,Standard Class,SV-20935,TEC-AC-10002473,158.928,7,0.2,41.7186
US-2021-147669,2021-12-25,2021-12-30,Standard Class,SV-20935,OFF-BI-10000632,13.023,1,0.7,-10.4184
US-2021-147669,2021-12-25,2021-12-30,Standard Class,SV-20935,FUR-TA-10002645,273.06,2,0.4,-104.673
US-2021-147669,2021-12-25,2021-12-30,Standard Class,SV-20935,OFF-FA-10002975,39.312,13,0.2,12.7764
CA-2020-169922,2020-06-11,2020-06-17,Standard Class,MZ-17515,OFF-BI-10003784,1.344,4,0.8,-2.1504
CA-2020-169922,2020-06-11,2020-06-17,Standard Class,MZ-17515,OFF-BI-10001617,8.272,4,0.8,-13.6488
CA-2020-169922,2020-06-11,2020-06-17,Standard Class,MZ-17515,FUR-FU-10004415,12.544,7,0.6,-9.0944
CA-2021-100748,2021-05-13,2021-05-20,Standard Class,RB-19795,OFF-LA-10000240,58.48,8,0,27.4856
CA-2021-129805,2021-12-28,2022-01-02,Standard Class,HM-14860,FUR-FU-10001935,7.4,2,0,3.034
CA-2018-148586,2018-03-25,2018-04-01,Standard Class,AZ-10750,FUR-CH-10002439,366.786,7,0.1,65.2064
US-2021-112613,2021-05-28,2021-06-01,Standard Class,JH-15910,TEC-PH-10001536,54.368,4,0.2,4.0776
CA-2019-154746,2019-11-14,2019-11-17,First Class,PJ-18835,OFF-EN-10001532,33.96,2,0,16.98
CA-2019-154746,2019-11-14,2019-11-17,First Class,PJ-18835,OFF-AP-10003057,826.11,3,0,322.1829
CA-2021-140053,2021-07-03,2021-07-10,Standard Class,CA-12265,FUR-FU-10003708,545.85,9,0,114.6285
CA-2018-164210,2018-11-18,2018-11-20,Second Class,PW-19240,FUR-TA-10000849,145.98,2,0.5,-99.2664
CA-2018-164210,2018-11-18,2018-11-20,Second Class,PW-19240,OFF-PA-10002259,35.808,4,0.2,12.5328
CA-2021-139948,2021-07-17,2021-07-22,Standard Class,SW-20455,FUR-FU-10002597,7.904,2,0.2,2.1736
CA-2020-146934,2020-05-22,2020-05-27,Standard Class,AF-10870,TEC-PH-10004614,345,5,0,86.25
CA-2020-146934,2020-05-22,2020-05-27,Standard Class,AF-10870,FUR-TA-10003748,174.286,2,0.3,-19.9184
CA-2020-146934,2020-05-22,2020-05-27,Standard Class,AF-10870,OFF-AP-10003217,662.84,4,0,172.3384
CA-2020-146934,2020-05-22,2020-05-27,Standard Class,AF-10870,TEC-AC-10002399,95.1,5,0,30.432
CA-2020-146934,2020-05-22,2020-05-27,Standard Class,AF-10870,OFF-EN-10002973,26.88,6,0,12.9024
CA-2020-146934,2020-05-22,2020-05-27,Standard Class,AF-10870,TEC-PH-10001336,257.98,2,0,74.8142
CA-2019-100573,2019-09-25,2019-10-01,Standard Class,AM-10705,OFF-EN-10000461,17.48,2,0,8.2156
CA-2020-119165,2020-10-31,2020-11-06,Standard Class,BD-11320,FUR-CH-10000988,492.835,5,0.3,-14.081
CA-2019-128027,2019-09-14,2019-09-17,Second Class,CM-12385,OFF-ST-10001809,269.49,3,0,5.3898
CA-2020-140207,2020-11-05,2020-11-10,Standard Class,CS-12400,OFF-BI-10003963,29.12,5,0.2,9.828
CA-2021-140949,2021-03-17,2021-03-22,Second Class,DB-13405,OFF-LA-10000081,18.75,5,0,9
CA-2021-140949,2021-03-17,2021-03-22,Second Class,DB-13405,TEC-PH-10000149,119.7,6,0,31.122
CA-2021-140949,2021-03-17,2021-03-22,Second Class,DB-13405,OFF-BI-10000605,9.144,3,0.2,3.0861
CA-2021-140949,2021-03-17,2021-03-22,Second Class,DB-13405,TEC-AC-10002399,57.06,3,0,18.2592
CA-2021-140949,2021-03-17,2021-03-22,Second Class,DB-13405,TEC-AC-10003038,71.6,8,0,13.604
CA-2021-140949,2021-03-17,2021-03-22,Second Class,DB-13405,OFF-ST-10000344,107.44,8,0,27.9344
CA-2021-140949,2021-03-17,2021-03-22,Second Class,DB-13405,OFF-LA-10004093,7.31,1,0,3.4357
CA-2021-140949,2021-03-17,2021-03-22,Second Class,DB-13405,OFF-AR-10001683,59.1,6,0,22.458
CA-2021-140949,2021-03-17,2021-03-22,Second Class,DB-13405,OFF-ST-10003455,46.53,3,0,12.0978
CA-2021-138548,2021-08-15,2021-08-21,Standard Class,JG-15160,OFF-AP-10002578,97.84,2,0,25.4384
CA-2019-142419,2019-07-11,2019-07-13,Second Class,SC-20380,OFF-PA-10001763,29.97,3,0,13.4865
CA-2019-142419,2019-07-11,2019-07-13,Second Class,SC-20380,OFF-BI-10001597,98.352,3,0.2,34.4232
CA-2021-148691,2021-12-03,2021-12-09,Standard Class,CS-12460,OFF-BI-10001524,83.92,5,0.2,29.372
CA-2021-148691,2021-12-03,2021-12-09,Standard Class,CS-12460,OFF-BI-10001553,14.624,2,0.2,5.1184
CA-2021-148691,2021-12-03,2021-12-09,Standard Class,CS-12460,TEC-PH-10000576,136.99,1,0,36.9873
CA-2021-148691,2021-12-03,2021-12-09,Standard Class,CS-12460,OFF-LA-10001317,3.15,1,0,1.512
CA-2021-128755,2021-05-04,2021-05-08,Standard Class,MK-18160,OFF-PA-10000726,9.11,1,0,4.0995
CA-2021-128755,2021-05-04,2021-05-08,Standard Class,MK-18160,OFF-ST-10003306,571.44,4,0,165.7176
CA-2021-128755,2021-05-04,2021-05-08,Standard Class,MK-18160,OFF-PA-10004983,32.4,5,0,15.552
CA-2021-128755,2021-05-04,2021-05-08,Standard Class,MK-18160,OFF-ST-10001291,16.91,1,0,4.5657
US-2020-135923,2020-01-22,2020-01-28,Standard Class,CM-11935,FUR-FU-10002107,14.272,8,0.2,4.2816
US-2020-135923,2020-01-22,2020-01-28,Standard Class,CM-11935,FUR-BO-10002213,451.136,4,0.2,-67.6704
US-2020-135923,2020-01-22,2020-01-28,Standard Class,CM-11935,OFF-AP-10000692,64.864,4,0.2,6.4864
CA-2020-114972,2020-11-03,2020-11-06,First Class,PF-19225,FUR-CH-10001190,217.584,2,0.2,-29.9178
CA-2020-114972,2020-11-03,2020-11-06,First Class,PF-19225,TEC-AC-10000682,82.95,5,0,29.0325
CA-2020-114972,2020-11-03,2020-11-06,First Class,PF-19225,OFF-LA-10004545,87.71,7,0,41.2237
CA-2020-114972,2020-11-03,2020-11-06,First Class,PF-19225,OFF-AP-10003057,1101.48,4,0,429.5772
CA-2021-102750,2021-09-04,2021-09-08,Second Class,GM-14695,FUR-TA-10000198,1322.352,3,0.2,-99.1764
CA-2018-145212,2018-09-13,2018-09-19,Standard Class,DC-12850,OFF-AR-10002833,5.46,3,0,1.4742
CA-2021-141992,2021-06-19,2021-06-25,Standard Class,FO-14305,OFF-SU-10002557,11.184,1,0.2,0.8388
CA-2021-141992,2021-06-19,2021-06-25,Standard Class,FO-14305,OFF-ST-10003656,153.584,2,0.2,-32.6366
CA-2021-147956,2021-12-24,2021-12-31,Standard Class,AH-10210,OFF-ST-10001097,1003.62,6,0,0
